# BEAST v1.8.1, r6542
# Generated Wed Jan 21 11:40:54 PST 2015 [seed=1421869242079]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
900000	-243914.46006606508	-1821.796760287609	-242092.66330577747	1.0298302507761292E8	3.5841992865746727E9	4.9234805790438234E-8	-242092.66330577747	-1816.6236243813798
901000	-243945.94692809472	-1858.203008105492	-242087.74391998924	1.6925384152844796E8	6.111318895529263E9	3.018245319049335E-8	-242087.74391998924	-1852.9856047617463
902000	-243966.16058091228	-1877.5439335873373	-242088.61664732496	2.159820905125166E8	7.384384461680902E9	2.398970983333628E-8	-242088.61664732496	-1872.3669410431728
903000	-243950.3503200252	-1873.194758457356	-242077.15556156784	2.0297106606761935E8	6.934307897707228E9	2.5248420957759735E-8	-242077.15556156784	-1868.029513589586
904000	-243925.7270280432	-1825.874751982857	-242099.85227606035	1.0979425218130402E8	3.201766220898663E9	4.6458844249670395E-8	-242099.85227606035	-1820.8724825304976
905000	-243917.91110391446	-1820.5958694313974	-242097.31523448307	1.016288142573836E8	3.709621255407566E9	4.8280562481603816E-8	-242097.31523448307	-1815.407910600913
906000	-243919.31512953067	-1842.0871841193937	-242077.2279454113	1.3086217819737676E8	4.759290522156611E9	3.7231131314472056E-8	-242077.2279454113	-1836.90994023763
907000	-243980.78547888817	-1892.222425752841	-242088.56305313532	2.5555383601745808E8	8.940345707155508E9	2.025399368266473E-8	-242088.56305313532	-1887.0234995016945
908000	-244006.78951612473	-1923.0553941313074	-242083.73412199342	3.845546216941756E8	1.3640656948205744E10	1.3328626010039666E-8	-242083.73412199342	-1917.8524252628315
909000	-243991.48131264307	-1902.8802450043563	-242088.60106763872	2.904984068365035E8	1.004776233627697E10	1.744499307361654E-8	-242088.60106763872	-1897.7138423701515
910000	-243992.022494505	-1901.4242560167463	-242090.59823848828	2.907955826395171E8	9.544734644212955E9	1.776871861957701E-8	-242090.59823848828	-1896.2908268300866
911000	-243974.73817708666	-1882.3922792575368	-242092.34589782913	2.2412522244669408E8	9.227125580273636E9	2.285598280287235E-8	-242092.34589782913	-1877.0409187664295
912000	-243993.70709803057	-1903.6833280254782	-242090.0237700051	2.902864971987125E8	8.193111855575073E9	1.7618313857861238E-8	-242090.0237700051	-1898.711095320691
913000	-243987.41514217985	-1896.8356311525722	-242090.57951102726	2.5739119175841168E8	1.2526347310336327E10	2.0317747416756534E-8	-242090.57951102726	-1891.296302180608
914000	-244040.04512138004	-1958.8775146984638	-242081.16760668159	6.004312045094452E8	1.9649084180657158E10	8.50802275419793E-9	-242081.16760668159	-1953.7584743960351
915000	-244027.80135991136	-1940.7081828691148	-242087.09317704226	4.7636296249883854E8	1.731020303124435E10	1.0849095659997657E-8	-242087.09317704226	-1935.4728050436615
916000	-244054.88212994012	-1960.6035937202	-242094.2785362199	6.206832109571184E8	2.2090317908127495E10	8.43191332279699E-9	-242094.2785362199	-1955.3764305991847
917000	-244094.5291930431	-2000.3107381236002	-242094.2184549195	1.0353186973118532E9	3.4258892115794456E10	5.043300742545339E-9	-242094.2184549195	-1995.1587311918106
918000	-244142.6074750745	-2042.8379841018202	-242099.76949097269	1.7379541558771884E9	5.2850773145652214E10	2.947212280578427E-9	-242099.76949097269	-2037.789652026621
919000	-244147.5034762352	-2048.1882186449893	-242099.3152575902	1.8093852119898412E9	6.502213896390508E10	2.7185121495313333E-9	-242099.3152575902	-2043.013406106842
920000	-244173.48086942267	-2070.982694183136	-242102.49817523954	2.407074887983102E9	7.323200955366486E10	2.043495143095455E-9	-242102.49817523954	-2065.9743999215057
921000	-244182.68991255888	-2072.5789457916703	-242110.1109667672	2.432842156846991E9	1.0010695433372464E11	2.0871994359792417E-9	-242110.1109667672	-2067.2368834492872
922000	-244151.87127857754	-2052.0769053723493	-242099.7943732052	1.8943475483855023E9	7.247894938410707E10	2.6336991478691553E-9	-242099.7943732052	-2046.8252198279029
923000	-244155.9082355777	-2059.617284074655	-242096.29095150303	2.14610554992172E9	8.168755144030095E10	2.392791263607716E-9	-242096.29095150303	-2054.3419218763397
924000	-244177.66118226358	-2077.248306894486	-242100.41287536907	2.684858500436684E9	8.711153675068211E10	1.9006732005998565E-9	-242100.41287536907	-2072.138909425793
925000	-244160.77632828578	-2057.3754022848725	-242103.4009260009	2.0283654328878334E9	7.731617052146518E10	2.4730909367239307E-9	-242103.4009260009	-2052.122030399729
926000	-244168.33986671155	-2072.792802223255	-242095.5470644883	2.461111585732526E9	8.858806845418451E10	2.0421747936431626E-9	-242095.5470644883	-2067.5947897269557
927000	-244248.7033240884	-2147.4228350719923	-242101.2804890164	6.295266223532359E9	1.985170585428063E11	7.866550912817946E-10	-242101.2804890164	-2142.3719254225252
928000	-244252.41718183318	-2156.16000600935	-242096.25717582382	6.98128560523061E9	2.0623361479666742E11	7.215355891490977E-10	-242096.25717582382	-2151.157370006076
929000	-244256.6174924787	-2159.103862185976	-242097.51363029273	7.311903262789478E9	2.2962488795035004E11	6.840696065368481E-10	-242097.51363029273	-2154.0471107330036
930000	-244241.18234403786	-2142.809726436485	-242098.3726176014	6.066752586849992E9	1.9905069646614838E11	8.25294716375251E-10	-242098.3726176014	-2137.7081816125637
931000	-244216.24176614115	-2107.8821455285856	-242108.35962061255	3.906282569786407E9	1.3084180156464838E11	1.297427842097505E-9	-242108.35962061255	-2102.7477728353065
932000	-244183.0334529953	-2087.352849895532	-242095.68060309975	2.9940097682023325E9	1.1436568724370805E11	1.716166014768945E-9	-242095.68060309975	-2082.0733560566678
933000	-244207.6640853688	-2106.132778921739	-242101.53130644705	3.800684918361322E9	1.2398118297884679E11	1.3446808020052481E-9	-242101.53130644705	-2101.0164924548603
934000	-244216.66605232703	-2114.5004322846034	-242102.16562004242	4.1890227257532473E9	1.318041902033735E11	1.2002982030306503E-9	-242102.16562004242	-2109.436544842458
935000	-244169.991376583	-2080.8845409487203	-242089.10683563427	2.7399160603744674E9	9.715118089244182E10	1.8122393177037402E-9	-242089.10683563427	-2075.713709344931
936000	-244146.2951410555	-2055.096567723636	-242091.19857333187	1.9966245162593005E9	6.846119200404867E10	2.558026958392663E-9	-242091.19857333187	-2049.931064437042
937000	-244161.08764791203	-2053.103175306461	-242107.98447260557	1.970318378425069E9	7.312966378675323E10	2.620932784618013E-9	-242107.98447260557	-2047.8474109455876
938000	-244185.676123565	-2078.041679347678	-242107.6344442173	2.7498052296326604E9	9.804001794883574E10	1.901463647689548E-9	-242107.6344442173	-2072.81367967544
939000	-244173.83728201044	-2077.5406595432733	-242096.29662246717	2.6581042786983767E9	9.643087126473056E10	1.9269826075460977E-9	-242096.29662246717	-2072.31587778786
940000	-244182.62913558472	-2072.506309532766	-242110.12282605196	2.5088725667344084E9	8.503842964414072E10	2.0569163460494876E-9	-242110.12282605196	-2067.341998323083
941000	-244183.69933175764	-2083.974637310172	-242099.72469444748	2.84468466367792E9	1.1024443207959923E11	1.8037207907028964E-9	-242099.72469444748	-2078.6820856624754
942000	-244168.87891209693	-2069.510339079502	-242099.36857301742	2.3892094158909893E9	8.76467723956227E10	2.122436626248144E-9	-242099.36857301742	-2064.284459511905
943000	-244184.63721006762	-2102.950959759092	-242081.68625030853	3.665258049393411E9	1.1932533220992166E11	1.3847425343125235E-9	-242081.68625030853	-2097.843591885572
944000	-244208.8242316118	-2128.0638794239876	-242080.76035218782	5.009028704278124E9	1.8830054485323267E11	1.0113452314813195E-9	-242080.76035218782	-2122.814558737788
945000	-244183.90545125806	-2101.9927236517824	-242081.91272760628	3.608733995939378E9	1.3116200073010327E11	1.4251033758526723E-9	-242081.91272760628	-2096.762046090257
946000	-244152.66127489437	-2068.416139578476	-242084.2451353159	2.369385103775583E9	8.321250322338235E10	2.1718056514439207E-9	-242084.2451353159	-2063.2191830438214
947000	-244112.32493137498	-2030.3508383433755	-242081.9740930316	1.4658523720356207E9	5.035894301535418E10	3.4285781123931065E-9	-242081.9740930316	-2025.199516492256
948000	-244087.8444403416	-2004.346592023819	-242083.49784831778	1.0521515917893611E9	3.977253973528296E10	4.884294541897467E-9	-242083.49784831778	-1999.0773904441141
949000	-244112.49974278713	-2027.226034036124	-242085.27370875102	1.419300606558491E9	4.490662008886336E10	3.5662850695820482E-9	-242085.27370875102	-2022.149924354273
950000	-244108.27842149977	-2020.0121186586434	-242088.26630284113	1.2988048029017737E9	3.978888733777317E10	3.9180968909038375E-9	-242088.26630284113	-2014.9629249490579
951000	-244133.11105255195	-2028.804851719709	-242104.30620083224	1.4299867749771838E9	5.877822004521705E10	3.53900591973055E-9	-242104.30620083224	-2023.4672344667417
952000	-244109.467968006	-2014.2782356117636	-242095.18973239424	1.2028234873843405E9	3.4086438683112595E10	4.212564055902233E-9	-242095.18973239424	-2009.3112644974403
953000	-244143.84622222823	-2041.177715528388	-242102.66850669985	1.706378352318318E9	5.855316585656108E10	2.986272009545578E-9	-242102.66850669985	-2036.013754578888
954000	-244150.425748714	-2046.967958323563	-242103.45779039044	1.8286948033389766E9	5.883739710004754E10	2.7689211490927172E-9	-242103.45779039044	-2041.8747228982495
955000	-244136.80426014328	-2040.2940733779303	-242096.51018676534	1.662645842347084E9	5.737152415175494E10	3.131393829639265E-9	-242096.51018676534	-2035.1030470742044
956000	-244131.84418021742	-2042.2184859040422	-242089.62569431338	1.6804979279702506E9	6.052660530152887E10	3.0069203346319875E-9	-242089.62569431338	-2037.0144864682695
957000	-244097.9954638277	-2012.683745180298	-242085.31171864743	1.144956981749185E9	4.306283416277255E10	4.376998042293878E-9	-242085.31171864743	-2007.4447217606685
958000	-244077.2783097013	-1977.6540372253958	-242099.6242724759	7.39970343924344E8	2.7293330214759525E10	6.788047556385033E-9	-242099.6242724759	-1972.4322315142354
959000	-244064.70324644103	-1959.1693436392552	-242105.53390280178	5.859452572913198E8	1.877721244213524E10	8.458837982452384E-9	-242105.53390280178	-1954.1014877988894
960000	-244024.87145724864	-1920.6278782703819	-242104.24357897826	3.600290399825737E8	1.1178620762527006E10	1.4025350591994191E-8	-242104.24357897826	-1915.5730087280224
961000	-244018.64479881138	-1924.7720715592473	-242093.87272725214	3.783189905959331E8	1.2007063762465965E10	1.3392610132182766E-8	-242093.87272725214	-1919.6918733636103
962000	-244050.0667874311	-1961.842112724637	-242088.22467470646	6.092130057259216E8	2.2879615674939957E10	8.315630362636122E-9	-242088.22467470646	-1956.59372943562
963000	-244114.25899239248	-2009.7383448717333	-242104.52064752075	1.1170905240467327E9	4.155016862118869E10	4.550593628588542E-9	-242104.52064752075	-2004.496185599894
964000	-244115.3174412467	-2020.976834872239	-242094.34060637446	1.2785286617730598E9	4.103352948831604E10	3.943345225582383E-9	-242094.34060637446	-2015.8904159422432
965000	-244101.9720863373	-2000.6272510248089	-242101.3448353125	9.985700848407377E8	3.3402036724561314E10	5.04890641280254E-9	-242101.3448353125	-1995.499462478992
966000	-244122.02231623107	-2016.4762534222295	-242105.54606280883	1.2011271176179328E9	4.26400055535416E10	4.143315606745396E-9	-242105.54606280883	-2011.301964173624
967000	-244173.2283630831	-2075.6771498927337	-242097.55121319037	2.4585420650042057E9	1.0979684156447755E11	1.9946840233975746E-9	-242097.55121319037	-2070.288032475887
968000	-244207.48951595163	-2109.980435617007	-242097.50908033462	3.9136941907948833E9	1.286207515179285E11	1.259605162947981E-9	-242097.50908033462	-2104.89276914427
969000	-244257.89384952356	-2160.560624547492	-242097.3332249761	7.393156960854216E9	2.412868248929892E11	6.652403289408598E-10	-242097.3332249761	-2155.4822450835886
970000	-244257.94801162588	-2152.2951214406285	-242105.65289018524	6.66797114827804E9	2.4679271618980124E11	7.419894567268488E-10	-242105.65289018524	-2147.0849929072187
971000	-244259.01853570883	-2158.337028784428	-242100.68150692442	7.180519846047898E9	2.3776966946498874E11	6.790770980394181E-10	-242100.68150692442	-2153.2527469661304
972000	-244215.3856949372	-2121.2810199626783	-242094.10467497451	4.496641980755155E9	1.543528673739866E11	1.091019897699323E-9	-242094.10467497451	-2116.154665690089
973000	-244221.45181889474	-2117.5909028133483	-242103.86091608138	4.217060054600806E9	1.215594828025609E11	1.1799833673270771E-9	-242103.86091608138	-2112.624998757084
974000	-244277.8648584555	-2176.857035984596	-242101.00782247089	9.079180444098316E9	3.19391008952974E11	5.425466921430649E-10	-242101.00782247089	-2171.702101027819
975000	-244296.6181093936	-2199.2456021260336	-242097.37250726757	1.2149420333200571E10	4.3673837716866724E11	4.0250838276645697E-10	-242097.37250726757	-2194.0763071450574
976000	-244349.16191308328	-2245.911861247384	-242103.2500518359	2.2073535717583866E10	7.379421614144761E11	2.233177148842667E-10	-242103.2500518359	-2240.8071555889865
977000	-244308.03668715322	-2197.844011478462	-242110.19267567474	1.2676719713494896E10	4.4751410374124945E11	4.1390923145437434E-10	-242110.19267567474	-2192.6224120013935
978000	-244275.1453387704	-2180.2192394602394	-242094.92609931016	1.0138640635126385E10	3.431090994688203E11	5.184587179793315E-10	-242094.92609931016	-2175.0380858620465
979000	-244326.5841172916	-2228.4841544091937	-242098.0999628824	1.86164797100058E10	5.486291966352937E11	2.829061047570243E-10	-242098.0999628824	-2223.4393718335477
980000	-244332.02499188072	-2238.0685318573433	-242093.9564600234	2.0860503171282673E10	6.369121464810981E11	2.500419130058728E-10	-242093.9564600234	-2232.998026852043
981000	-244316.1416993175	-2220.296820921874	-242095.8448783956	1.6572500879726877E10	5.958236975392178E11	3.1261233115790904E-10	-242095.8448783956	-2215.0696675227573
982000	-244303.64425935008	-2217.048691996098	-242086.59556735397	1.544313355386287E10	5.3818401132570447E11	3.2395598873052215E-10	-242086.59556735397	-2211.8876390755963
983000	-244375.59034380072	-2280.7756808024433	-242094.81466299828	3.393751642780757E10	9.404854146348296E11	1.4803975195791292E-10	-242094.81466299828	-2275.839559108892
984000	-244383.02586443198	-2285.6456605577328	-242097.38020387426	3.698957096975656E10	1.249403371461096E12	1.3726997569188377E-10	-242097.38020387426	-2280.501044811014
985000	-244372.2724787171	-2269.640332039255	-242102.63214667785	3.013925015558007E10	1.0752526508134219E12	1.6711686439478956E-10	-242102.63214667785	-2264.4490830268014
986000	-244367.2551864823	-2272.598753946551	-242094.65643253576	3.1282924854631653E10	9.741556792832189E11	1.6174935456056628E-10	-242094.65643253576	-2267.5388901566484
987000	-244372.6963570679	-2264.5348258587674	-242108.16153120913	2.811867967756153E10	1.0672631962703917E12	1.7737749595051233E-10	-242108.16153120913	-2259.2914480404625
988000	-244378.37833767376	-2267.945047458691	-242110.43329021506	2.9348667241292057E10	9.624035621508573E11	1.7006176622233964E-10	-242110.43329021506	-2262.847207169918
989000	-244353.05852496112	-2254.981383573272	-242098.07714138785	2.460684450735071E10	9.398501428679048E11	2.0415712928975965E-10	-242098.07714138785	-2249.7245284732035
990000	-244335.11536243855	-2234.3094567192184	-242100.80590571932	1.9047936569865208E10	6.948000879846636E11	2.659160256265469E-10	-242100.80590571932	-2229.090407271394
991000	-244333.50910858545	-2231.4491781681804	-242102.05993041728	1.8432898132249207E10	7.104142523982548E11	2.719242122422571E-10	-242102.05993041728	-2226.1855617971796
992000	-244304.80763856773	-2206.1672214346872	-242098.64041713305	1.3334363895219564E10	4.219223180079589E11	3.729414957749897E-10	-242098.64041713305	-2201.1087339375745
993000	-244339.70088036146	-2236.808930701626	-242102.89194965982	1.9735631275194958E10	7.091548315510824E11	2.5519770172285953E-10	-242102.89194965982	-2231.610573552091
994000	-244327.0370227325	-2224.9898728923677	-242102.04714984013	1.6925354795781996E10	6.476361574011588E11	2.9396403720530143E-10	-242102.04714984013	-2219.7408416807557
995000	-244305.68649758925	-2203.500176317244	-242102.18632127202	1.293861226951449E10	4.033712538576937E11	3.879873845158773E-10	-242102.18632127202	-2198.4471014079336
996000	-244339.21969259772	-2225.6542094595998	-242113.5654831381	1.7108366667430029E10	6.204144887174749E11	2.868904696572784E-10	-242113.5654831381	-2220.4724764496277
997000	-244356.5927879709	-2250.3157129915585	-242106.27707497936	2.380017579470223E10	6.948106130743186E11	2.149669012071472E-10	-242106.27707497936	-2245.309344892881
998000	-244314.7700470587	-2214.132846451595	-242100.6372006071	1.4743071011352028E10	6.154833492517856E11	3.461962063170995E-10	-242100.6372006071	-2208.7711881530972
999000	-244368.67687490716	-2265.5171341295236	-242103.15974077763	2.866768495885871E10	8.22321600188997E11	1.778847738181915E-10	-242103.15974077763	-2260.5316218462804
1000000	-244354.07086087027	-2255.2289201912763	-242098.841940679	2.6236907303902447E10	7.446566891354948E11	2.0391865808852538E-10	-242098.841940679	-2250.206030998573
